"DATETIME","DCE.V.2009.09.CLOSE","DCE.V.2009.09.SETTLE","DCE.V.2009.09.VOLUME","DCE.V.2009.10.CLOSE","DCE.V.2009.10.SETTLE","DCE.V.2009.10.VOLUME","DCE.V.2009.11.CLOSE","DCE.V.2009.11.SETTLE","DCE.V.2009.11.VOLUME","DCE.V.2009.12.CLOSE","DCE.V.2009.12.SETTLE","DCE.V.2009.12.VOLUME","DCE.V.2010.01.CLOSE","DCE.V.2010.01.SETTLE","DCE.V.2010.01.VOLUME","DCE.V.2010.02.CLOSE","DCE.V.2010.02.SETTLE","DCE.V.2010.02.VOLUME","DCE.V.2010.03.CLOSE","DCE.V.2010.03.SETTLE","DCE.V.2010.03.VOLUME","DCE.V.2010.04.CLOSE","DCE.V.2010.04.SETTLE","DCE.V.2010.04.VOLUME","DCE.V.2010.05.CLOSE","DCE.V.2010.05.SETTLE","DCE.V.2010.05.VOLUME","DCE.V.2010.06.CLOSE","DCE.V.2010.06.SETTLE","DCE.V.2010.06.VOLUME","DCE.V.2010.07.CLOSE","DCE.V.2010.07.SETTLE","DCE.V.2010.07.VOLUME","DCE.V.2010.08.CLOSE","DCE.V.2010.08.SETTLE","DCE.V.2010.08.VOLUME","DCE.V.2010.09.CLOSE","DCE.V.2010.09.SETTLE","DCE.V.2010.09.VOLUME","DCE.V.2010.10.CLOSE","DCE.V.2010.10.SETTLE","DCE.V.2010.10.VOLUME","DCE.V.2010.11.CLOSE","DCE.V.2010.11.SETTLE","DCE.V.2010.11.VOLUME","DCE.V.2010.12.CLOSE","DCE.V.2010.12.SETTLE","DCE.V.2010.12.VOLUME","DCE.V.2011.01.CLOSE","DCE.V.2011.01.SETTLE","DCE.V.2011.01.VOLUME","DCE.V.2011.02.CLOSE","DCE.V.2011.02.SETTLE","DCE.V.2011.02.VOLUME","DCE.V.2011.03.CLOSE","DCE.V.2011.03.SETTLE","DCE.V.2011.03.VOLUME","DCE.V.2011.04.CLOSE","DCE.V.2011.04.SETTLE","DCE.V.2011.04.VOLUME","DCE.V.2011.05.CLOSE","DCE.V.2011.05.SETTLE","DCE.V.2011.05.VOLUME","DCE.V.2011.06.CLOSE","DCE.V.2011.06.SETTLE","DCE.V.2011.06.VOLUME","DCE.V.2011.07.CLOSE","DCE.V.2011.07.SETTLE","DCE.V.2011.07.VOLUME","DCE.V.2011.08.CLOSE","DCE.V.2011.08.SETTLE","DCE.V.2011.08.VOLUME","DCE.V.2011.09.CLOSE","DCE.V.2011.09.SETTLE","DCE.V.2011.09.VOLUME","DCE.V.2011.10.CLOSE","DCE.V.2011.10.SETTLE","DCE.V.2011.10.VOLUME","DCE.V.2011.11.CLOSE","DCE.V.2011.11.SETTLE","DCE.V.2011.11.VOLUME","DCE.V.2011.12.CLOSE","DCE.V.2011.12.SETTLE","DCE.V.2011.12.VOLUME","DCE.V.2012.01.CLOSE","DCE.V.2012.01.SETTLE","DCE.V.2012.01.VOLUME","DCE.V.2012.02.CLOSE","DCE.V.2012.02.SETTLE","DCE.V.2012.02.VOLUME","DCE.V.2012.03.CLOSE","DCE.V.2012.03.SETTLE","DCE.V.2012.03.VOLUME","DCE.V.2012.04.CLOSE","DCE.V.2012.04.SETTLE","DCE.V.2012.04.VOLUME","DCE.V.2012.05.CLOSE","DCE.V.2012.05.SETTLE","DCE.V.2012.05.VOLUME","DCE.V.2012.06.CLOSE","DCE.V.2012.06.SETTLE","DCE.V.2012.06.VOLUME","DCE.V.2012.07.CLOSE","DCE.V.2012.07.SETTLE","DCE.V.2012.07.VOLUME","DCE.V.2012.08.CLOSE","DCE.V.2012.08.SETTLE","DCE.V.2012.08.VOLUME","DCE.V.2012.09.CLOSE","DCE.V.2012.09.SETTLE","DCE.V.2012.09.VOLUME","DCE.V.2012.10.CLOSE","DCE.V.2012.10.SETTLE","DCE.V.2012.10.VOLUME","DCE.V.2012.11.CLOSE","DCE.V.2012.11.SETTLE","DCE.V.2012.11.VOLUME","DCE.V.2012.12.CLOSE","DCE.V.2012.12.SETTLE","DCE.V.2012.12.VOLUME","DCE.V.2013.01.CLOSE","DCE.V.2013.01.SETTLE","DCE.V.2013.01.VOLUME","DCE.V.2013.02.CLOSE","DCE.V.2013.02.SETTLE","DCE.V.2013.02.VOLUME","DCE.V.2013.03.CLOSE","DCE.V.2013.03.SETTLE","DCE.V.2013.03.VOLUME","DCE.V.2013.04.CLOSE","DCE.V.2013.04.SETTLE","DCE.V.2013.04.VOLUME","DCE.V.2013.05.CLOSE","DCE.V.2013.05.SETTLE","DCE.V.2013.05.VOLUME","DCE.V.2013.06.CLOSE","DCE.V.2013.06.SETTLE","DCE.V.2013.06.VOLUME","DCE.V.2013.07.CLOSE","DCE.V.2013.07.SETTLE","DCE.V.2013.07.VOLUME","DCE.V.2013.08.CLOSE","DCE.V.2013.08.SETTLE","DCE.V.2013.08.VOLUME","DCE.V.2013.09.CLOSE","DCE.V.2013.09.SETTLE","DCE.V.2013.09.VOLUME","DCE.V.2013.10.CLOSE","DCE.V.2013.10.SETTLE","DCE.V.2013.10.VOLUME","DCE.V.2013.11.CLOSE","DCE.V.2013.11.SETTLE","DCE.V.2013.11.VOLUME","DCE.V.2013.12.CLOSE","DCE.V.2013.12.SETTLE","DCE.V.2013.12.VOLUME","DCE.V.2014.01.CLOSE","DCE.V.2014.01.SETTLE","DCE.V.2014.01.VOLUME","DCE.V.2014.02.CLOSE","DCE.V.2014.02.SETTLE","DCE.V.2014.02.VOLUME","DCE.V.2014.03.CLOSE","DCE.V.2014.03.SETTLE","DCE.V.2014.03.VOLUME","DCE.V.2014.04.CLOSE","DCE.V.2014.04.SETTLE","DCE.V.2014.04.VOLUME","DCE.V.2014.05.CLOSE","DCE.V.2014.05.SETTLE","DCE.V.2014.05.VOLUME","DCE.V.2014.06.CLOSE","DCE.V.2014.06.SETTLE","DCE.V.2014.06.VOLUME","DCE.V.2014.07.CLOSE","DCE.V.2014.07.SETTLE","DCE.V.2014.07.VOLUME","DCE.V.2014.08.CLOSE","DCE.V.2014.08.SETTLE","DCE.V.2014.08.VOLUME","DCE.V.2014.09.CLOSE","DCE.V.2014.09.SETTLE","DCE.V.2014.09.VOLUME","DCE.V.2014.10.CLOSE","DCE.V.2014.10.SETTLE","DCE.V.2014.10.VOLUME","DCE.V.2014.11.CLOSE","DCE.V.2014.11.SETTLE","DCE.V.2014.11.VOLUME","DCE.V.2014.12.CLOSE","DCE.V.2014.12.SETTLE","DCE.V.2014.12.VOLUME","DCE.V.2015.01.CLOSE","DCE.V.2015.01.SETTLE","DCE.V.2015.01.VOLUME","DCE.V.2015.02.CLOSE","DCE.V.2015.02.SETTLE","DCE.V.2015.02.VOLUME","DCE.V.2015.03.CLOSE","DCE.V.2015.03.SETTLE","DCE.V.2015.03.VOLUME","DCE.V.2015.04.CLOSE","DCE.V.2015.04.SETTLE","DCE.V.2015.04.VOLUME","DCE.V.2015.05.CLOSE","DCE.V.2015.05.SETTLE","DCE.V.2015.05.VOLUME","DCE.V.2015.06.CLOSE","DCE.V.2015.06.SETTLE","DCE.V.2015.06.VOLUME","DCE.V.2015.07.CLOSE","DCE.V.2015.07.SETTLE","DCE.V.2015.07.VOLUME","DCE.V.2015.08.CLOSE","DCE.V.2015.08.SETTLE","DCE.V.2015.08.VOLUME","DCE.V.2015.09.CLOSE","DCE.V.2015.09.SETTLE","DCE.V.2015.09.VOLUME","DCE.V.2015.10.CLOSE","DCE.V.2015.10.SETTLE","DCE.V.2015.10.VOLUME","DCE.V.2015.11.CLOSE","DCE.V.2015.11.SETTLE","DCE.V.2015.11.VOLUME","DCE.V.2015.12.CLOSE","DCE.V.2015.12.SETTLE","DCE.V.2015.12.VOLUME","DCE.V.2016.01.CLOSE","DCE.V.2016.01.SETTLE","DCE.V.2016.01.VOLUME","DCE.V.2016.02.CLOSE","DCE.V.2016.02.SETTLE","DCE.V.2016.02.VOLUME","DCE.V.2016.03.CLOSE","DCE.V.2016.03.SETTLE","DCE.V.2016.03.VOLUME","DCE.V.2016.04.CLOSE","DCE.V.2016.04.SETTLE","DCE.V.2016.04.VOLUME","DCE.V.2016.05.CLOSE","DCE.V.2016.05.SETTLE","DCE.V.2016.05.VOLUME","DCE.V.2016.06.CLOSE","DCE.V.2016.06.SETTLE","DCE.V.2016.06.VOLUME","DCE.V.2016.07.CLOSE","DCE.V.2016.07.SETTLE","DCE.V.2016.07.VOLUME","DCE.V.2016.08.CLOSE","DCE.V.2016.08.SETTLE","DCE.V.2016.08.VOLUME","DCE.V.2016.09.CLOSE","DCE.V.2016.09.SETTLE","DCE.V.2016.09.VOLUME","DCE.V.2016.10.CLOSE","DCE.V.2016.10.SETTLE","DCE.V.2016.10.VOLUME","DCE.V.2016.11.CLOSE","DCE.V.2016.11.SETTLE","DCE.V.2016.11.VOLUME","DCE.V.2016.12.CLOSE","DCE.V.2016.12.SETTLE","DCE.V.2016.12.VOLUME","DCE.V.2017.01.CLOSE","DCE.V.2017.01.SETTLE","DCE.V.2017.01.VOLUME"
"2014-07-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6025,6015,2080,6060,6060,0,6035,6035,0,6015,6015,0,5950,5950,1484,6050,6050,0,6095,6095,0,6165,6165,0,6040,6035,6,6170,6170,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6050,6035,3962,6080,6080,0,6035,6035,0,6015,6015,0,5955,5955,1672,6050,6050,0,6090,6090,0,6165,6165,0,6035,6035,2,6170,6170,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6005,6015,2742,6060,6060,0,6035,6035,0,6015,6015,0,5940,5935,1614,6050,6050,0,6050,6050,0,6145,6145,0,6025,6025,6,6145,6145,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6020,6020,1166,6065,6065,0,6035,6035,0,6015,6015,0,5940,5945,1194,6050,6050,0,6050,6050,0,6145,6145,0,6025,6025,0,6145,6145,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6040,6025,3332,6070,6070,0,6035,6035,0,6015,6015,0,5950,5935,1556,6050,6050,0,6050,6050,0,6145,6145,0,6025,6025,0,6145,6145,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6045,6040,1792,6085,6085,0,6035,6035,0,6015,6015,0,5960,5965,2136,6050,6050,0,6050,6050,0,6175,6175,0,6050,6045,10,6145,6145,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6065,6060,5940,6105,6105,0,6050,6050,0,6015,6015,0,6010,5990,3006,6050,6050,0,6050,6050,0,6175,6175,0,6060,6050,14,6145,6145,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6075,6065,2848,6110,6110,0,6050,6050,0,6015,6015,0,6000,6000,2466,6105,6105,2,6050,6050,0,6175,6175,0,6050,6050,0,6200,6200,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,4,6065,6060,1012,6110,6110,2,6050,6050,0,6015,6015,0,5995,5990,1472,6095,6095,0,6050,6050,0,6175,6175,0,6050,6050,2,6200,6200,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6065,6065,768,6115,6115,0,6050,6050,0,5895,5990,4,5985,5985,1456,6095,6095,0,6050,6050,0,6170,6170,0,6050,6050,0,6200,6200,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6150,6150,0,6075,6070,1986,6110,6110,0,6050,6050,0,5990,5990,0,5990,5980,1070,6095,6095,0,6050,6050,0,6170,6170,0,6050,6050,0,6200,6200,0,6090,6090,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
